Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Greece,GRC,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,4.18E+11,4.34E+11,4.37E+11,4.39E+11
Greece,GRC,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,3.50E+11,3.75E+11,3.78E+11,3.78E+11
Greece,GRC,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,5.53E+11,5.75E+11,5.81E+11,5.84E+11
Greece,GRC,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,85200000000,9.17E+10,9.37E+10,9.38E+10
Greece,GRC,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1.35E+11,1.40E+11,1.44E+11,1.45E+11
Greece,GRC,Natural capital (constant 2018 US$),NW.NCA.TO,1.19E+11,1.17E+11,1.19E+11,1.18E+11
Greece,GRC,Natural capital per capita (constant 2018 US$),NW.NCA.PC,11003.72,10894.68,11059.52,11003.46
Greece,GRC,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,5492.079,5647.328,5731.631,5616.982
Greece,GRC,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,3987.303,4174.394,4282.825,4196.974
Greece,GRC,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1504.776,1472.935,1448.806,1420.008
Greece,GRC,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,50.28508,51.47726,50.95656
Greece,GRC,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,2413.845,2386.086,2536.352,2659.346
Greece,GRC,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,54.77677,58.48497,59.01458,57.25149
Greece,GRC,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,422.1382,217.1725,157.3226,158.2057
Greece,GRC,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0
Greece,GRC,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,721.6834,449.3859,361.9003,308.2511
Greece,GRC,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,385.9894,201.5807,140.3415,141.22
Greece,GRC,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,1.795422,1.616526,1.489409,1.7065
Greece,GRC,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,299.5452,232.2134,204.5777,150.0454
Greece,GRC,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,34.35334,13.97524,15.49168,15.27923
Greece,GRC,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,2321.337,2303.106,2319.147,2310.673
Greece,GRC,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,10282.04,10445.29,10697.62,10695.21
Greece,GRC,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,59400000000,6.09E+10,6.16E+10,6.03E+10
Greece,GRC,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,43100000000,4.50E+10,4.61E+10,4.50E+10
Greece,GRC,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,16300000000,1.59E+10,1.56E+10,1.52E+10
Greece,GRC,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0,5.42E+08,5.54E+08,5.47E+08
Greece,GRC,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,26100000000,2.57E+10,2.73E+10,2.85E+10
Greece,GRC,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,593000000,6.30E+08,6.35E+08,6.14E+08
Greece,GRC,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,4570000000,2.34E+09,1.69E+09,1.70E+09
Greece,GRC,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0
Greece,GRC,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,7810000000,4.84E+09,3.89E+09,3.31E+09
Greece,GRC,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,4180000000,2.17E+09,1.51E+09,1.52E+09
Greece,GRC,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,19428048,17419642,16018115,18315661
Greece,GRC,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,3240000000,2.50E+09,2.20E+09,1.61E+09
Greece,GRC,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,372000000,1.51E+08,1.67E+08,1.64E+08
Greece,GRC,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,25100000000,2.48E+10,2.49E+10,2.48E+10
Greece,GRC,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,1.11E+11,1.13E+11,1.15E+11,1.15E+11
Greece,GRC,Net foreign assets (constant 2018 US$),NW.NFA.TO,-2.80E+11,-2.80E+11,-3.20E+11,-3.10E+11
Greece,GRC,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-26326.9,-26067.1,-30192.7,-28669.6
Greece,GRC,Produced capital (constant 2018 US$),NW.PCA.TO,1.33E+12,1.32E+12,1.32E+12,1.31E+12
Greece,GRC,Produced capital per capita (constant 2018 US$),NW.PCA.PC,123125.3,122757.2,122415,122331.8
Greece,GRC,Total wealth (constant 2018 US$),NW.TOW.TO,2.07E+12,2.11E+12,2.07E+12,2.09E+12
Greece,GRC,Total wealth per capita (constant 2018 US$),NW.TOW.PC,191208.6,195740,192392.9,194265.7
Guatemala,GTM,Human capital (constant 2018 US$),NW.HCA.TO,3.73E+11,3.82E+11,3.93E+11,4.05E+11
Guatemala,GTM,Human capital per capita (constant 2018 US$),NW.HCA.PC,23937.03,24163.9,24454.95,24762.41
Guatemala,GTM,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,7631.711,7686.329,7760.025,7842.807
Guatemala,GTM,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,10775.51,10895.35,11045.47,11199.12
Guatemala,GTM,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,9924.392,9995.418,10091.25,10198.9
Guatemala,GTM,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,14012.64,14168.48,14363.7,14563.51
Guatemala,GTM,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,2292.681,2309.089,2331.228,2356.097
Guatemala,GTM,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,3237.126,3273.127,3318.226,3364.385
Guatemala,GTM,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,1.19E+11,1.22E+11,1.25E+11,1.28E+11
Guatemala,GTM,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1.68E+11,1.72E+11,1.78E+11,1.83E+11
Guatemala,GTM,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1.54E+11,1.58E+11,1.62E+11,1.67E+11
Guatemala,GTM,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,2.18E+11,2.24E+11,2.31E+11,2.38E+11
Guatemala,GTM,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,35700000000,3.65E+10,3.75E+10,3.85E+10
Guatemala,GTM,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,50400000000,5.18E+10,5.34E+10,5.50E+10
Guatemala,GTM,Natural capital (constant 2018 US$),NW.NCA.TO,84200000000,8.04E+10,7.43E+10,6.81E+10
Guatemala,GTM,Natural capital per capita (constant 2018 US$),NW.NCA.PC,5408.613,5078.979,4617.266,4165.325
Guatemala,GTM,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2944.014,2764.868,2726.402,2396.88
Guatemala,GTM,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,2481.743,2329.732,2302.37,1991.077
Guatemala,GTM,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,462.2706,435.1361,424.0318,405.8026
Guatemala,GTM,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,4.362289,4.373299,4.68449,3.719015
Guatemala,GTM,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,560.0848,549.3714,533.3731,511.9812
Guatemala,GTM,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,457.3461,468.8755,461.8018,412.9971
Guatemala,GTM,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,229.3509,186.6838,137.8469,113.5259
Guatemala,GTM,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,3.827541,4.043773,4.253153,4.455931
Guatemala,GTM,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,570.2356,469.9556,388.9379,363.7551
Guatemala,GTM,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0
Guatemala,GTM,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0,0,0,0.903238
Guatemala,GTM,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,340.8848,283.2718,251.091,250.2292
Guatemala,GTM,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,229.3509,186.6838,137.8469,112.6227
Guatemala,GTM,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,868.7423,817.4913,497.8143,471.5376
Guatemala,GTM,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,4838.377,4609.023,4228.329,3801.57
Guatemala,GTM,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,45800000000,4.38E+10,4.39E+10,3.92E+10
Guatemala,GTM,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,38600000000,3.69E+10,3.70E+10,3.25E+10
Guatemala,GTM,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,7200000000,6.89E+09,6.82E+09,6.63E+09
Guatemala,GTM,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,67909575,69219223,75361345,60794556
Guatemala,GTM,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,8720000000,8.70E+09,8.58E+09,8.37E+09
Guatemala,GTM,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,7120000000,7.42E+09,7.43E+09,6.75E+09
Guatemala,GTM,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,3570000000,2.95E+09,2.22E+09,1.86E+09
Guatemala,GTM,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,59584934,64003578,68422246,72840889
Guatemala,GTM,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,8880000000,7.44E+09,6.26E+09,5.95E+09
Guatemala,GTM,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,0,0
Guatemala,GTM,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0,0,0,14765189
Guatemala,GTM,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,5310000000,4.48E+09,4.04E+09,4.09E+09
Guatemala,GTM,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,3570000000,2.95E+09,2.22E+09,1.84E+09
Guatemala,GTM,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,13500000000,1.29E+10,8.01E+09,7.71E+09
Guatemala,GTM,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,75300000000,7.30E+10,6.80E+10,6.21E+10
Guatemala,GTM,Net foreign assets (constant 2018 US$),NW.NFA.TO,-15000000000,-1.50E+10,-1.40E+10,-1.30E+10
Guatemala,GTM,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-965.167,-941.648,-883.831,-789.457
Guatemala,GTM,Produced capital (constant 2018 US$),NW.PCA.TO,1.54E+11,1.58E+11,1.62E+11,1.67E+11
Guatemala,GTM,Produced capital per capita (constant 2018 US$),NW.PCA.PC,9923.259,10005.52,10098.12,10237.38
Guatemala,GTM,Total wealth (constant 2018 US$),NW.TOW.TO,5.96E+11,6.06E+11,6.16E+11,6.27E+11
Guatemala,GTM,Total wealth per capita (constant 2018 US$),NW.TOW.PC,38303.73,38306.74,38286.51,38375.67
Guinea,GIN,Human capital (constant 2018 US$),NW.HCA.TO,6690000000,7.45E+09,8.25E+09,8.29E+09
Guinea,GIN,Human capital per capita (constant 2018 US$),NW.HCA.PC,584.8294,634.5298,683.4997,667.7865
Guinea,GIN,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,202.7866,219.7107,236.2525,230.4179
